userid,checkin_time,lat,lon,speed,direction,acceleration
473,2019-04-03 18:29:36,22.611782,114.115883,0.0,27.44110197204236,2.307604586808706
473,2019-04-03 18:29:37,22.611798,114.115892,2.307604586808706,6.5823261522824055,1.145546085399666
473,2019-04-03 18:29:38,22.611822,114.115895,3.453150672208372,350.3491490824214,1.5768735460895005
473,2019-04-03 18:29:39,22.61186,114.11588799999998,5.030024218297872,356.95144914602446,0.9208965759881088
473,2019-04-03 18:29:40,22.611912,114.115885,5.950920794285981,0.0,0.3324310613119605
473,2019-04-03 18:29:41,22.611967,114.115885,6.2833518555979415,1.8232266614614328,0.5645667883562853
473,2019-04-03 18:29:42,22.612025,114.115887,6.847918643954227,4.061751504569429,0.5024231994946282
473,2019-04-03 18:29:43,22.61209,114.115892,7.350341843448855,2.366923197824917,-0.0069914742996362
473,2019-04-03 18:29:44,22.612157,114.115895,7.343350369149219,1.6269887413520792,-0.0485185409456159
473,2019-04-03 18:29:45,22.612222,114.115897,7.294831828203603,4.797062001143843,0.3226499308674322
473,2019-04-03 18:29:46,22.612288,114.115903,7.617481759071035,8.992507538844166,0.178437610342387
473,2019-04-03 18:29:47,22.612358,114.115915,7.795919369413422,6.109065255390703,0.0767274364896533
473,2019-04-03 18:29:48,22.612427,114.115923,7.872646805903075,11.035682518249018,0.3072170273532926
473,2019-04-03 18:29:49,22.612498,114.115938,8.179863833256368,8.51373505262876,-0.3353729931919202
473,2019-04-03 18:29:50,22.612572,114.11595,7.844490840064448,5.591849707059737,0.0756494385238149
473,2019-04-03 18:29:51,22.612638,114.115957,7.920140278588263,10.460440939718978,0.3780662126988092
473,2019-04-03 18:29:52,22.612713,114.115972,8.298206491287072,9.462800435042425,-0.4643682008039382
473,2019-04-03 18:29:53,22.612785,114.115985,7.833838290483134,9.388105123812522,-0.4691760254134145
473,2019-04-03 18:29:54,22.612852,114.115997,7.364662265069719,0.0,-0.2415275761230537
473,2019-04-03 18:29:55,22.612917000000003,114.115997,7.123134688946665,5.024325495706194,-0.235519508505738
473,2019-04-03 18:29:56,22.61298,114.116003,6.887615180440927,8.746589527335061,-0.8690676776651713
473,2019-04-03 18:29:57,22.61304,114.116013,6.018547502775756,340.9056356458036,-0.2260522139428102
473,2019-04-03 18:29:58,22.613088,114.115995,5.792495288832946,355.1145597926701,1.2921214604491356
473,2019-04-03 18:29:59,22.613142,114.11599,7.084616749282081,297.04485187283825,1.166576507068025
473,2019-04-03 18:30:00,22.613183,114.115903,8.251193256350106,323.55424065075846,-1.56127254793517
473,2019-04-03 18:30:01,22.613233,114.115863,6.689920708414936,320.62934021537615,-0.0334206691421243
473,2019-04-03 18:30:02,22.613278,114.115823,6.656500039272812,319.8169936786163,-0.1272944214393661
473,2019-04-03 18:30:03,22.613325,114.11578,6.529205617833446,318.6792831413296,-0.3688144124817318
473,2019-04-03 18:30:04,22.613367,114.11574,6.160391205351714,321.53943803239366,0.2166998571455094
473,2019-04-03 18:30:05,22.61341,114.115703,6.377091062497224,331.6337032473982,0.1642264174103758
473,2019-04-03 18:30:06,22.613463,114.115672,6.541317479907599,339.3894362517144,0.0464266987216053
473,2019-04-03 18:30:07,22.613517,114.11565,6.587744178629205,348.6895638565478,0.3273510077375023
473,2019-04-03 18:30:08,22.613577,114.115637,6.915095186366707,354.14372319692643,0.394165543770633
473,2019-04-03 18:30:09,22.61364,114.11563,7.30926073013734,356.1169281476694,1.05306891380848
473,2019-04-03 18:30:10,22.613708,114.115625,8.36232964394582,355.494247464765,0.4849642690224289
473,2019-04-03 18:30:11,22.61379,114.115618,8.847293912968249,0.0,-0.1183412902817426
473,2019-04-03 18:30:12,22.61386700000001,114.115618,8.728952622686506,359.3388957498105,0.1667895604207725
473,2019-04-03 18:30:13,22.613947,114.115617,8.895742183107279,0.0,0.1667896656131393
473,2019-04-03 18:30:14,22.614027,114.115617,9.062531848720418,0.6372101679395428,0.279110928652905
473,2019-04-03 18:30:15,22.61411,114.115618,9.341642777373323,1.2442888730793698,-0.1537159110142028
473,2019-04-03 18:30:16,22.614195,114.11562,9.18792686635912,5.274109096349264,-0.3550849806288152
473,2019-04-03 18:30:17,22.614275,114.115628,8.832841885730305,6.749442779319338,0.2265804781492111
473,2019-04-03 18:30:18,22.614353,114.115638,9.059422363879516,5.6484688347304655,0.2764201604764338
473,2019-04-03 18:30:19,22.614437,114.115647,9.33584252435595,6.346264431277405,-0.0746115872822397
473,2019-04-03 18:30:20,22.61452,114.115657,9.26123093707371,3.182892600911771,-0.2491793481070487
473,2019-04-03 18:30:21,22.614603,114.115662,9.012051588966662,0.6694683244128328,-0.4500422372561026
473,2019-04-03 18:30:22,22.614682,114.11566299999998,8.562009351710559,359.29483059706376,-0.2184427452328563
473,2019-04-03 18:30:23,22.614757,114.115662,8.343566606477703,357.181457239314,0.0088347391851364
473,2019-04-03 18:30:24,22.614832,114.115658,8.35240134566284,356.4784199967304,0.2749808591704639
473,2019-04-03 18:30:25,22.614907,114.115653,8.627382204833303,358.0174058765121,0.4351496420353609
473,2019-04-03 18:30:26,22.614987,114.11565,9.062531846868664,1.274253872306076,0.3979506043806786
473,2019-04-03 18:30:27,22.615070000000006,114.115652,9.460482451249344,3.642685653240449,0.4103346366497842
473,2019-04-03 18:30:28,22.615157,114.115658,9.870817087899129,5.274072036554003,0.2300753715510595
473,2019-04-03 18:30:29,22.615247,114.115667,10.100892459450186,4.639516770606747,0.2260410270652162
473,2019-04-03 18:30:30,22.615338,114.115675,10.326933486515404,5.608624792946614,-0.016852173802869
473,2019-04-03 18:30:31,22.615432,114.115685,10.310081312712532,8.746434133090759,-0.3171894587777366
473,2019-04-03 18:30:32,22.615522,114.1157,9.992891853934797,7.174543866927536,-0.179100558139126
473,2019-04-03 18:30:33,22.61561,114.11571200000002,9.81379129579567,7.853548292351547,-0.3009717221442614
473,2019-04-03 18:30:34,22.615697,114.115725,9.51281957365141,5.084441120632391,-0.2819915323061419
473,2019-04-03 18:30:35,22.61578,114.115733,9.230828041345267,7.693419695504872,0.0320456261276032
473,2019-04-03 18:30:36,22.615862,114.115745,9.26287366747287,8.226953692163534,0.0697522265412082
473,2019-04-03 18:30:37,22.615945,114.115758,9.33262589401408,8.850122315672081,0.1337964379708456
473,2019-04-03 18:30:38,22.616028,114.115772,9.466422331984925,9.857317362903643,0.3923554086659138
