user_id,experiment_name,trips_per_month,ratio_stay_time_in_home,trip_length,rg_time,rg_quantity,shopping,recreation,restaurant,ratio_of_uninterested_trips,rg4/rg_quantity,k_quantity,random_entropy,location_entropy,OD_entropy,sequence_entropy,distance_from_home_entropy,speed_std_mean,speed_mean_std,speed_std_max,acceleration_std_max,harsh_shift_ratio_std,harsh_steering_ratio_std,harsh_shift_ratio_mean,harsh_steering_ratio_mean,speed_mean,speed_max,over_speed_ratio,over_speed_quantity,junction_over_speed,junction_speed_mean,day_entropy,datetime_entropy,extroversion,openness,neuroticism,conscientiousness
20.0,random_sampling_0.5_1,0.3499379078349316,0.5492717804740075,0.5212802677217268,0.546542396128638,0.6123553703849459,0.4300937940827281,0.2734158556748124,0.3116628167026746,0.6588927210047238,0.6285780622239898,0.6852009766653157,0.4066201640474655,0.4820137425370435,0.4069047983522494,0.5004552613415172,0.5065994350516299,0.4789618150883382,0.4791390954581964,0.4573574417382872,0.2313553282887512,0.2265683225173848,0.2491826713477421,0.1866926627319545,0.2998433364460206,0.5911695857038071,0.620391821292558,0.5292481098814842,0.6051436520356513,0.7071363342997095,0.675195976366098,0.5871741044702443,0.6516893594074014,3.594560189004465,4.275265161223935,2.609100673616675,4.967148943456953
20.0,random_sampling_0.5_2,0.3499379078349316,0.5654951422764819,0.5551341736209694,0.4769230565148848,0.5867982432808816,0.4163700699559345,0.2722274030570928,0.3177170341028495,0.6948502662859976,0.6087655523560443,0.6607563687658172,0.4281144171217964,0.5068843807920372,0.4715813664491061,0.5556555436365594,0.5296144146822556,0.4860133278852778,0.4697978374344819,0.6246416460366663,0.2121619585815787,0.2148469252789752,0.2683125833778867,0.187962929991633,0.3168742964859928,0.6047360389765604,0.630017057390257,0.5285025286417585,0.6022544522560452,0.6797398282274049,0.6587983323931458,0.6055843610155942,0.6462611151875735,3.540603030644027,4.456222310089614,2.7806115050724927,4.955893714088339
