user_id,trips_per_month,ratio_stay_time_in_home,trip_length,rg_time,rg_quantity,shopping,recreation,restaurant,ratio_of_uninterested_trips,rg4/rg_quantity,k_quantity,random_entropy,location_entropy,OD_entropy,sequence_entropy,distance_from_home_entropy,speed_std_mean,speed_mean_std,speed_std_max,acceleration_std_max,harsh_shift_ratio_std,harsh_steering_ratio_std,harsh_shift_ratio_mean,harsh_steering_ratio_mean,speed_mean,speed_max,over_speed_ratio,over_speed_quantity,junction_over_speed,junction_speed_mean,day_entropy,datetime_entropy
20.0,39.19148936170213,0.39744930560515435,6.531865200428524,7.414259124976586,9.603359390763616,0.0013104812971121878,0.007782710858002038,0.036790448296341795,0.23452768729641693,0.2715960983947062,22.0,5.321327310489556,3.7081543613752,5.628236544096305,3.2594414532405627,2.893002344177624,4.7736560813112945,2.4745739458061324,9.729846190985786,0.798172315730015,0.0066305296997406634,0.0173326640799152,0.003969655245943004,0.0249451363356755,7.404735686648238,18.260679531548657,0.012324395542921075,5.970684039087948,0.2064786371789629,5.415517689306465,3.585119123844728,5.670048472717043
