userid,checkin_time,lat,lon,speed,direction,acceleration
20,2019-08-02 08:53:23,22.569698,113.864017,0.0,217.1104143101127,1.2618403858159064
20,2019-08-02 08:53:28,22.56946,113.863822,6.309201929079532,216.9291935728284,-0.2002502946038452
20,2019-08-02 08:53:33,22.569245,113.863647,5.307950456060306,216.7404365448708,-0.9887079514283156
20,2019-08-02 08:53:38,22.569078,113.863512,0.364410698918728,220.36568679560315,-7.462193188413636e-05
20,2019-08-02 08:55:37,22.568927,113.863373,0.3555306890245158,211.54171080563307,1.2344282043647838
20,2019-08-02 08:55:42,22.568757,113.86326,6.527671710848435,217.00283930390668,0.9086273935712962
20,2019-08-02 08:55:47,22.568447,113.863007,11.070808678704916,216.80142038483856,0.1361236124732711
20,2019-08-02 08:55:57,22.567562,113.86229,12.432044803437629,216.4174408267548,-0.0620559590503139
20,2019-08-02 08:56:07,22.566652,113.861563,11.811485212934487,218.938464780962,-0.3732071280760575
20,2019-08-02 08:56:12,22.566292,113.861248,9.9454495725542,219.2961116428016,-0.2875809273226725
20,2019-08-02 08:56:17,22.565958,113.860952,8.507544935940837,221.3095231658048,-0.0255948699859402
20,2019-08-02 08:56:27,22.56542,113.86044,8.251596236081435,222.4269903642433,-0.0006099737750496
20,2019-08-02 08:56:32,22.565127,113.86015,8.248546367206187,220.5793561383982,-0.2663172187218139
20,2019-08-02 08:56:37,22.564865,113.859907,6.916960273597117,222.3001186955953,-0.3150320979341044
20,2019-08-02 08:56:42,22.56466,113.859705,5.341799783926595,270.68941351878163,0.1373960243953048
20,2019-08-02 08:56:47,22.564663,113.859435,6.028779905903119,307.17749154909734,0.3143559223198616
20,2019-08-02 08:56:52,22.564857,113.859158,7.600559517502427,309.97179346071954,0.1993714502573556
20,2019-08-02 08:56:57,22.56509,113.858857,8.597416768789206,309.2994845454562,0.228391059011373
20,2019-08-02 08:57:02,22.56535,113.858513,9.739372063846073,309.6562666328494,0.0958631005865179
20,2019-08-02 08:57:07,22.565647,113.858125,10.21868756677866,310.23503681810496,-0.1794122862533282
20,2019-08-02 08:57:12,22.56594,113.85775,9.32162613551202,311.51116300089734,-0.4020992690728084
20,2019-08-02 08:57:17,22.566195,113.857438,7.3111297901479775,311.85604208018526,-0.5147153817046648
20,2019-08-02 08:57:22,22.566377,113.857218,4.737552881624653,313.2199708282491,-0.7355172805668668
20,2019-08-02 08:57:27,22.566482,113.857097,1.0599664787903191,314.15374991094967,-0.0027654494982827
20,2019-08-02 08:57:42,22.566508,113.857068,1.0184847363160774,313.2791368321197,0.4646837575183484
20,2019-08-02 08:57:47,22.566608,113.856953,3.34190352390782,312.7515367252673,0.3093490185959263
20,2019-08-02 08:57:52,22.566713,113.85683,4.888648616887451,313.7310514356748,0.4918395810468599
20,2019-08-02 08:57:57,22.56691,113.856607,7.347846522121751,311.06480284693964,0.3621521838597804
20,2019-08-02 08:58:02,22.567157,113.8563,9.158607441420653,312.9350565397474,-0.0167841909569425
20,2019-08-02 08:58:07,22.567462,113.855945,9.07468648663594,311.4858440607645,-0.0889451534184074
20,2019-08-02 08:58:27,22.568517,113.854653,7.295783418267792,268.2277993048216,-1.2649057082108113
20,2019-08-02 08:58:32,22.568515,113.854583,0.9712548772137356,170.60892097495957,0.5209842207979986
20,2019-08-02 08:58:37,22.568448,113.854595,3.576175981203728,137.27988870871872,0.627946373573739
20,2019-08-02 08:58:42,22.568255,113.854788,6.715907849072423,142.175618427646,-0.2540688422603038
20,2019-08-02 08:58:47,22.567985,113.855015,5.445563637770904,142.27920345093276,-0.4244988147833616
20,2019-08-02 08:58:52,22.567868,113.855113,3.3230695638540952,135.48306632948834,-0.1318492407646154
20,2019-08-02 08:58:57,22.56776,113.855228,2.663823360031018,115.95249844732068,-0.0965540262876927
20,2019-08-02 08:59:02,22.56772,113.855317,2.1810532285925546,123.47078273016496,0.0452147372224209
20,2019-08-02 08:59:07,22.567662,113.85541200000002,2.4071269147046594,138.65311614133498,0.2868468628593012
20,2019-08-02 08:59:12,22.567577,113.855493,3.8413612290011656,137.78182427891846,0.2121393512132979
20,2019-08-02 08:59:17,22.567405,113.855662,4.902057985067655,133.18377371706015,-0.2350102776076027
20,2019-08-02 08:59:22,22.567262,113.855827,3.7270065970296415,141.8710662240785,-0.287940597775712
20,2019-08-02 08:59:27,22.567162,113.85591200000002,2.2873036081510816,139.75281034725083,-0.103977814379355
20,2019-08-02 08:59:32,22.567102,113.855967,1.7674145362543066,114.54389916595233,-0.158204445715054
20,2019-08-02 08:59:37,22.567067,113.85605,0.9763923076790364,118.92770911830326,-0.0443814685308652
20,2019-08-02 08:59:59,22.566993,113.856195,0.0,118.92770911830326,0.0
