userid,checkin_time,checkout_time,sp_lat,sp_lon,stay_duration,sp_week_day,cluster_label,cluster_lat,cluster_lon,speed_mean,speed_std,speed_max,acceleration_std,harsh_acceleration,harsh_breaking,harsh_steering,harsh_acceleration_ratio,harsh_breaking_ratio,harsh_steering_ratio,over_speed,over_speed_ratio,junction_over_speed,junction_speed_mean,fatigue_driving
20,2019-04-22 13:00:04,2019-04-22 19:29:11,22.568855,113.895102,0 days 06:29:07,0,0,22.56868187804879,113.8951422764228,8.28822889863629,5.18399125403808,18.40901923655601,0.4744591917585363,0,1,4,0.0,0.0088495575221238,0.0353982300884955,0,0.0,0.7142857142857143,8.980431149117361,0
20,2019-04-22 19:45:33,2019-04-23 08:21:08,22.571082,113.86399,0 days 12:35:35,1,1,22.57086720000001,113.8639100727273,6.227295333612523,4.007282910422695,16.748559951400818,0.3533854916073794,0,1,2,0.0,0.0064935064935064,0.0129870129870129,0,0.0,0.3333333333333333,4.033308630766177,0
20,2019-04-24 11:50:51,2019-04-24 13:32:09,22.564682,113.887277,0 days 01:41:18,2,-1,22.564682,113.887277,6.43825798893896,4.162622875578514,15.012111455116994,0.4734253696251056,0,1,2,0.0,0.0131578947368421,0.0263157894736842,0,0.0,0.3333333333333333,5.553350674117294,0
20,2019-04-24 19:00:02,2019-04-25 11:38:04,22.570952,113.863965,0 days 16:38:02,3,1,22.57086720000001,113.8639100727273,12.293833124373249,8.69203269257091,29.246110348026427,0.3633588217391034,0,0,9,0.0,0.0,0.01890756302521,93,0.1953781512605042,0.6,9.246741149721284,0
20,2019-04-25 14:36:18,2019-04-25 14:58:49,22.619757,113.854453,0 days 00:22:31,3,5,22.6197155,113.85443625,10.412510619421408,5.461027024245369,19.73992118899744,0.2679619784621581,0,0,7,0.0,0.0,0.02734375,0,0.0,0.0,0.0,0
20,2019-04-26 14:16:41,2019-04-26 20:12:41,22.568967,113.894968,0 days 05:56:00,4,0,22.56868187804879,113.8951422764228,5.405068018226077,3.695598792604692,14.65231204591573,0.336836531978592,0,0,2,0.0,0.0,0.011049723756906,0,0.0,0.25,7.170318451949869,0
20,2019-04-30 13:22:12,2019-04-30 21:11:21,22.569038,113.895102,0 days 07:49:09,1,0,22.56868187804879,113.8951422764228,8.204192330725764,4.676441784683684,17.4509662811415,0.3031188478824457,0,0,3,0.0,0.0,0.0254237288135593,0,0.0,0.0,4.352609005653044,0
20,2019-04-30 21:19:53,2019-04-30 21:55:37,22.554368,113.883678,0 days 00:35:44,1,6,22.554392333333336,113.883682,6.5518389179818,3.880974041091088,13.941186229797225,0.3889041825951644,0,0,1,0.0,0.0,0.0125,0,0.0,0.0,4.534897831206727,0
20,2019-04-30 22:13:38,2019-05-05 13:46:03,22.570998,113.863783,4 days 15:32:25,6,1,22.57086720000001,113.8639100727273,5.650415245645119,4.492560392183761,29.55245965984493,0.798172315730015,2,3,8,0.0166666666666666,0.025,0.0666666666666666,1,0.0083333333333333,0.0,4.95366975282361,0
20,2019-05-05 14:01:50,2019-05-06 00:25:29,22.568843,113.895055,0 days 10:23:39,0,0,22.56868187804879,113.8951422764228,7.194037988486191,4.524526542809191,15.788433914584516,0.4317040293345502,0,1,4,0.0,0.0076335877862595,0.0305343511450381,0,0.0,0.0,5.110716998808556,0
20,2019-05-06 08:57:52,2019-05-06 18:03:55,22.569008,113.895048,0 days 09:06:03,0,0,22.56868187804879,113.8951422764228,4.659982752187744,4.251868251723808,18.24818058703662,0.3582507231021422,0,0,2,0.0,0.0,0.0097560975609756,0,0.0,0.0,0.1662025908280848,0
20,2019-05-07 08:36:14,2019-05-08 08:24:43,22.56815,113.89481,0 days 23:48:29,2,0,22.56868187804879,113.8951422764228,6.960826951183035,4.962426074489179,18.84460854453991,0.5312952209809995,0,3,1,0.0,0.027027027027027,0.009009009009009,0,0.0,0.0,5.850504021316654,0
20,2019-05-09 08:48:36,2019-05-10 08:26:58,22.569103,113.894937,0 days 23:38:22,4,0,22.56868187804879,113.8951422764228,6.488854053764556,4.7297121009904615,19.11980873236608,0.4641061451556948,0,2,5,0.0,0.0133333333333333,0.0333333333333333,0,0.0,0.5,7.438739483107359,0
20,2019-05-14 13:04:38,2019-05-15 12:13:24,22.569108,113.895003,0 days 23:08:46,2,0,22.56868187804879,113.8951422764228,8.236490810316324,5.118302881477386,17.240013705967264,0.4166098210519705,0,0,4,0.0,0.0,0.0347826086956521,0,0.0,0.3333333333333333,8.429466332193924,0
20,2019-05-15 12:32:08,2019-05-16 12:22:15,22.56911,113.895063,0 days 23:50:07,3,0,22.56868187804879,113.8951422764228,7.125168379313294,4.867206579317288,17.856541561857718,0.3900878628164965,0,0,3,0.0,0.0,0.0223880597014925,0,0.0,0.0,4.2499939672127685,0
20,2019-05-17 20:10:02,2019-05-18 08:19:25,22.57088,113.863908,0 days 12:09:23,5,1,22.57086720000001,113.8639100727273,5.339747966963079,3.9786752340085862,18.772149736990727,0.3125141878422663,0,0,3,0.0,0.0,0.0144230769230769,0,0.0,0.0,3.745179374651057,0
20,2019-05-18 15:57:05,2019-05-18 17:16:49,22.6439,113.855467,0 days 01:19:44,5,2,22.64446116666667,113.85613316666668,8.008496990004359,4.448514684890584,17.407614470056465,0.354308918614873,0,1,17,0.0,0.0030959752321981,0.0526315789473684,0,0.0,0.25,8.20810789138771,0
20,2019-05-18 18:00:50,2019-05-19 05:26:54,22.571065,113.863953,0 days 11:26:04,6,1,22.57086720000001,113.8639100727273,5.114464669858275,4.004464336417109,19.43502655583414,0.3150834794064993,0,0,4,0.0,0.0,0.0096153846153846,0,0.0,0.2666666666666666,5.173144389604951,0
20,2019-05-23 08:49:55,2019-05-23 17:19:37,22.56906,113.894897,0 days 08:29:42,3,0,22.56868187804879,113.8951422764228,6.695805270896162,4.995375489905859,16.819665008499992,0.5044998529692991,0,2,5,0.0,0.0136054421768707,0.0340136054421768,0,0.0,0.5,8.271865733776806,0
20,2019-05-23 17:49:53,2019-05-24 08:15:35,22.570915,113.864018,0 days 14:25:42,4,1,22.57086720000001,113.8639100727273,5.133168799484055,3.1268939754066465,14.895271704401065,0.3153378107574121,0,0,3,0.0,0.0,0.0148514851485148,0,0.0,0.1666666666666666,5.957977194878729,0
20,2019-05-25 08:38:50,2019-05-25 11:32:51,22.566775,113.895542,0 days 02:54:01,5,0,22.56868187804879,113.8951422764228,8.810754741265892,4.78730767328832,18.94605782231632,0.4625529257962434,0,0,0,0.0,0.0,0.0,0,0.0,0.3333333333333333,7.24495271386809,0
20,2019-05-27 08:44:04,2019-05-27 19:43:15,22.56898,113.895145,0 days 10:59:11,0,0,22.56868187804879,113.8951422764228,6.902625585211921,4.364140624347176,18.30304584060547,0.3984748670465795,0,0,5,0.0,0.0,0.0347222222222222,0,0.0,0.0,4.8040089871896745,0
20,2019-05-28 08:52:15,2019-05-29 08:43:20,22.56917,113.894798,0 days 23:51:05,2,0,22.56868187804879,113.8951422764228,5.816753761902177,4.649371888490575,21.6445860260948,0.4338645217389759,0,0,1,0.0,0.0,0.0060975609756097,0,0.0,0.0,6.326412293604125,0
20,2019-05-30 09:42:25,2019-05-30 13:22:08,22.56889,113.895022,0 days 03:39:43,3,0,22.56868187804879,113.8951422764228,7.7990484117681405,5.4179045690760566,29.884724781177827,0.6991341245128871,2,1,3,0.016260162601626,0.008130081300813,0.024390243902439,2,0.016260162601626,0.5,7.985119241635451,0
20,2019-05-30 13:31:28,2019-05-30 17:59:56,22.552217,113.882073,0 days 04:28:28,3,-1,22.552217,113.882073,7.138788521446793,4.097861096277211,14.253844720597453,0.4919304581416183,0,0,1,0.0,0.0,0.0129870129870129,0,0.0,0.0,0.0,0
20,2019-05-30 18:17:08,2019-05-31 09:35:30,22.570762,113.863832,0 days 15:18:22,4,1,22.57086720000001,113.8639100727273,5.3215962498609,3.200476251653588,12.073103755228685,0.3676716611935194,0,0,2,0.0,0.0,0.0163934426229508,0,0.0,0.0,5.940923083231074,0
20,2019-05-31 09:54:29,2019-06-04 09:47:43,22.56876,113.895195,3 days 23:53:14,1,0,22.56868187804879,113.8951422764228,7.018965632226841,4.685649915998575,17.591803666539438,0.4099309252128935,0,2,3,0.0,0.0149253731343283,0.0223880597014925,0,0.0,0.0,5.296017905838434,0
20,2019-06-04 19:43:24,2019-06-05 08:42:06,22.570878,113.86396,0 days 12:58:42,2,1,22.57086720000001,113.8639100727273,5.878217295015337,3.725483008921514,15.839957162079688,0.3576001288596238,0,0,3,0.0,0.0,0.0175438596491228,0,0.0,0.2,4.931575124202017,0
20,2019-06-05 09:06:10,2019-06-05 14:37:13,22.5691,113.894905,0 days 05:31:03,2,0,22.56868187804879,113.8951422764228,5.611051827718383,3.966226005295749,14.825150549871625,0.3620917127684951,0,0,4,0.0,0.0,0.0229885057471264,0,0.0,0.0,1.3343795718336506,0
20,2019-06-06 08:47:40,2019-06-06 13:20:47,22.569032,113.894957,0 days 04:33:07,3,0,22.56868187804879,113.8951422764228,4.816498599981633,3.746210264554171,14.51185329187491,0.3619933029002037,0,0,5,0.0,0.0,0.0242718446601941,0,0.0,0.0,3.6973238404061055,0
20,2019-06-06 13:26:23,2019-06-06 14:43:43,22.56471,113.90321000000002,0 days 01:17:20,3,7,22.56458275,113.9028205,4.50148422001256,2.5514867221641,10.034260636721251,0.2377946176800206,0,0,0,0.0,0.0,0.0,0,0.0,0.0,4.1208443456998864,0
20,2019-06-06 15:13:01,2019-06-06 15:46:41,22.570777,113.86388999999998,0 days 00:33:40,3,1,22.57086720000001,113.8639100727273,5.247868577617064,4.318434006637547,22.951775466426326,0.3635654834688445,0,1,4,0.0,0.0043290043290043,0.0173160173160173,1,0.0043290043290043,0.125,5.224185776474646,0
20,2019-06-07 00:48:45,2019-06-07 08:57:23,22.570978,113.864045,0 days 08:08:38,4,1,22.57086720000001,113.8639100727273,7.144698999826344,3.204045239264173,13.116667890658084,0.2666942439463211,0,0,4,0.0,0.0,0.0294117647058823,0,0.0,0.0,1.8231732665893572,0
20,2019-06-07 13:50:04,2019-06-08 09:20:03,22.570927,113.863918,0 days 19:29:59,5,1,22.57086720000001,113.8639100727273,11.411148135762494,6.598370998184944,23.125469848759423,0.3525109049153038,1,1,2,0.0024570024570024,0.0024570024570024,0.0049140049140049,14,0.0343980343980344,0.5,7.878026126857467,0
20,2019-06-08 12:51:37,2019-06-08 13:36:51,22.571023,113.863975,0 days 00:45:14,5,1,22.57086720000001,113.8639100727273,8.058974844292742,4.092256233970092,17.607331118880758,0.376081620947514,0,0,4,0.0,0.0,0.0314960629921259,0,0.0,0.0,5.950639541139997,0
20,2019-06-08 14:50:06,2019-06-10 09:40:16,22.569078,113.89511,1 days 18:50:10,0,0,22.56868187804879,113.8951422764228,8.797973815151046,5.179808370630551,18.620702012859173,0.5828308560701696,1,0,1,0.010752688172043,0.0,0.010752688172043,0,0.0,0.0,5.908751078122529,0
20,2019-06-10 09:53:51,2019-06-11 09:24:50,22.568887,113.895102,0 days 23:30:59,1,0,22.56868187804879,113.8951422764228,7.535626871722745,4.765188896997821,19.339540414595582,0.4057215804846763,0,1,3,0.0,0.0080645161290322,0.0241935483870967,0,0.0,0.5,7.672406295052221,0
20,2019-06-11 09:43:17,2019-06-11 19:20:40,22.5689,113.89506000000002,0 days 09:37:23,1,0,22.56868187804879,113.8951422764228,7.579238844369807,4.088491051662988,15.12953415813377,0.5021590569637038,1,0,1,0.0076335877862595,0.0,0.0076335877862595,0,0.0,0.0,8.205068466612882,0
20,2019-06-11 19:48:17,2019-06-12 09:19:51,22.570422,113.863927,0 days 13:31:34,2,1,22.57086720000001,113.8639100727273,5.102201472205712,4.324868219733606,18.084789914542,0.3400943773469381,0,0,4,0.0,0.0,0.021505376344086,0,0.0,0.0,3.0648372832545374,0
20,2019-06-12 09:35:55,2019-06-13 09:24:34,22.5689,113.894997,0 days 23:48:39,3,0,22.56868187804879,113.8951422764228,7.350112507668856,4.177429937705635,17.037003093943746,0.3974235231064379,0,0,3,0.0,0.0,0.0227272727272727,0,0.0,0.0,6.927641309061973,0
20,2019-06-13 09:40:03,2019-06-14 09:29:27,22.568855,113.89513,0 days 23:49:24,4,0,22.56868187804879,113.8951422764228,6.652186352192394,4.620772820280759,18.545700711017137,0.4482207877147127,0,1,2,0.0,0.0070422535211267,0.0140845070422535,0,0.0,0.0,4.149843784352219,0
20,2019-06-17 09:48:57,2019-06-17 14:37:13,22.569058,113.895052,0 days 04:48:16,0,0,22.56868187804879,113.8951422764228,5.963302288589021,3.834610144658453,14.130819776961626,0.3427066030049452,0,0,4,0.0,0.0,0.0240963855421686,0,0.0,0.3333333333333333,5.249572819878095,0
20,2019-06-17 15:02:53,2019-06-17 15:24:13,22.610363,113.845353,0 days 00:21:20,0,-1,22.610363,113.845353,6.847834463758288,4.733739137264649,16.12031467974172,0.2394797501161496,0,0,4,0.0,0.0,0.0184331797235023,0,0.0,0.1111111111111111,4.262779638885636,0
20,2019-06-17 15:46:33,2019-06-17 16:22:32,22.580077,113.898702,0 days 00:35:59,0,-1,22.580077,113.898702,8.694126630726675,5.537393804354785,19.86008481474526,0.2595407738260586,0,0,2,0.0,0.0,0.0090497737556561,0,0.0,0.375,7.110909904035559,0
20,2019-06-17 16:34:47,2019-06-17 20:11:06,22.569038,113.8949,0 days 03:36:19,0,0,22.56868187804879,113.8951422764228,5.124044442154223,3.3161580402650803,13.669169623694415,0.4231460947604921,0,0,2,0.0,0.0,0.0219780219780219,0,0.0,0.0,7.583229642389158,0
20,2019-06-18 08:35:21,2019-06-19 12:47:46,22.568923,113.894918,1 days 04:12:25,2,0,22.56868187804879,113.8951422764228,5.218175113010172,3.536251771073194,13.186659906970805,0.3825382112454919,0,0,4,0.0,0.0,0.0218579234972677,0,0.0,0.0,7.601560350351515,0
20,2019-06-19 15:42:09,2019-06-19 17:35:46,22.56649,113.895722,0 days 01:53:37,2,0,22.56868187804879,113.8951422764228,10.846606229005484,5.123072269230199,18.92601746309895,0.2465868721244563,0,0,1,0.0,0.0,0.0031948881789137,0,0.0,0.0,3.605080527929952,0
20,2019-06-19 17:47:05,2019-06-20 09:22:28,22.61972,113.85441000000002,0 days 15:35:23,3,5,22.6197155,113.85443625,11.47825959638528,4.583029155224546,17.8432232154437,0.2232042140778241,0,0,1,0.0,0.0,0.0075757575757575,0,0.0,0.6666666666666666,8.518463614033587,0
20,2019-06-22 14:22:21,2019-06-22 16:17:01,22.568903,113.895188,0 days 01:54:40,5,0,22.56868187804879,113.8951422764228,7.674699049455126,4.366644119924324,16.552058753273087,0.467011379445684,0,1,17,0.0,0.0030674846625766,0.0521472392638036,0,0.0,0.1333333333333333,5.812588222551371,0
20,2019-06-22 18:29:44,2019-06-24 09:33:27,22.570937,113.864103,1 days 15:03:43,0,1,22.57086720000001,113.8639100727273,6.890344104132936,4.868954978464459,20.559210326582644,0.3442283471738223,0,1,17,0.0,0.001031991744066,0.0175438596491228,0,0.0,0.0,3.9749109329717056,0
20,2019-06-24 09:50:01,2019-06-24 19:24:17,22.568927,113.89502,0 days 09:34:16,0,0,22.56868187804879,113.8951422764228,6.754883156969497,4.73568651379086,16.991017355921223,0.4290750195430273,0,1,6,0.0,0.0071428571428571,0.0428571428571428,0,0.0,0.0,1.8270137170403689,0
20,2019-06-25 09:46:56,2019-06-25 16:20:51,22.569117,113.895212,0 days 06:33:55,1,0,22.56868187804879,113.8951422764228,5.697865293221514,4.040808803626502,13.993100437358567,0.3724721202581774,0,0,4,0.0,0.0,0.0236686390532544,0,0.0,0.3333333333333333,4.397439221578988,0
20,2019-06-25 19:24:04,2019-06-26 11:00:39,22.564695,113.90313799999998,0 days 15:36:35,2,7,22.56458275,113.9028205,6.737404783084522,4.9376551914460505,21.34152547553318,0.4084917270500635,0,0,2,0.0,0.0,0.0141843971631205,0,0.0,0.5,9.261941716467328,0
20,2019-06-26 12:07:11,2019-06-26 13:23:56,22.570947,113.86393,0 days 01:16:45,2,1,22.57086720000001,113.8639100727273,9.199703708196155,5.660353898690977,23.41145961398915,0.4343194918571236,0,0,9,0.0,0.0,0.0260115606936416,2,0.0057803468208092,0.6666666666666666,9.340690939306144,0
20,2019-06-26 13:39:16,2019-06-27 09:35:29,22.568807,113.895233,0 days 19:56:13,3,0,22.56868187804879,113.8951422764228,7.81377670100485,4.671900605291526,18.03075116072458,0.3938321246909009,0,0,2,0.0,0.0,0.0161290322580645,0,0.0,0.5,8.004454604105373,0
20,2019-06-27 09:50:40,2019-06-28 09:17:17,22.569048,113.89499,0 days 23:26:37,4,0,22.56868187804879,113.8951422764228,6.9856087373923845,4.12326917964829,14.133620223005952,0.3801293476195365,0,0,6,0.0,0.0,0.044776119402985,0,0.0,0.5,6.681965241411675,0
20,2019-06-28 18:41:38,2019-07-01 09:22:59,22.569523,113.868597,2 days 14:41:21,0,9,22.5690272,113.8691344,3.9915648134655934,3.590700057696622,16.23023137161939,0.3757191431706452,0,0,6,0.0,0.0,0.0231660231660231,0,0.0,0.1111111111111111,6.250911665927743,0
20,2019-07-03 18:39:29,2019-07-04 09:40:36,22.569103,113.884182,0 days 15:01:07,3,8,22.569715666666667,113.88403566666666,3.795075297264314,2.923355202061724,12.86191504985552,0.3517098632350308,0,0,1,0.0,0.0,0.009090909090909,0,0.0,0.0,5.216779549904993,0
20,2019-07-10 08:25:21,2019-07-11 08:15:20,22.568932,113.89503,0 days 23:49:59,3,0,22.56868187804879,113.8951422764228,5.211006676624345,3.1519332158046183,16.438924180861516,0.3319359901037905,0,0,7,0.0,0.0,0.0319634703196347,0,0.0,0.4,7.470104990627706,0
20,2019-07-11 08:36:48,2019-07-11 09:14:07,22.584057,113.876642,0 days 00:37:19,3,-1,22.584057,113.876642,5.350548040825348,3.824114783112582,14.119524981942764,0.3789800462262517,0,1,5,0.0,0.0059523809523809,0.0297619047619047,0,0.0,0.125,3.954320407710937,0
20,2019-07-15 09:17:21,2019-07-15 15:25:06,22.566823,113.895638,0 days 06:07:45,0,0,22.56868187804879,113.8951422764228,5.36594091309521,3.4875726781817606,12.964018764333591,0.341301738554158,0,0,12,0.0,0.0,0.047808764940239,0,0.0,0.25,3.9564094191211,0
20,2019-07-15 17:05:49,2019-07-15 17:45:25,22.566758,113.89576,0 days 00:39:36,0,0,22.56868187804879,113.8951422764228,8.860470659456249,5.193714716452317,17.635578273154966,0.3421081742227015,0,1,9,0.0,0.0061728395061728,0.0555555555555555,0,0.0,0.0,3.4709949430231752,0
20,2019-07-16 10:00:26,2019-07-16 18:58:54,22.56899,113.89518,0 days 08:58:28,1,0,22.56868187804879,113.8951422764228,5.904968865415059,4.376694488117331,16.958896228324775,0.3910605641713668,0,1,5,0.0,0.00625,0.03125,0,0.0,0.5,7.027998669046404,0
20,2019-07-16 19:42:01,2019-07-17 09:27:30,22.567863,113.855152,0 days 13:45:29,2,11,22.56727855555556,113.85592366666668,7.829427907009125,5.205521924119489,17.205954198705243,0.2521902306346784,0,0,4,0.0,0.0,0.0100755667506297,0,0.0,0.5714285714285714,8.702768126626914,0
20,2019-07-17 09:44:28,2019-07-18 09:42:39,22.569003,113.895063,0 days 23:58:11,3,0,22.56868187804879,113.8951422764228,6.773708086908607,4.5984929540517046,16.58223055331937,0.4045715212844006,0,1,7,0.0,0.0070921985815602,0.0496453900709219,0,0.0,0.6666666666666666,9.710523767935555,0
20,2019-07-18 11:01:40,2019-07-19 07:51:13,22.77231,113.831843,0 days 20:49:33,4,-1,22.77231,113.831843,7.161408794435249,5.756078154779269,20.03396533284795,0.2471424088508123,0,0,21,0.0,0.0,0.0275590551181102,0,0.0,0.0,3.93352523641627,0
20,2019-07-23 13:18:21,2019-07-23 13:53:13,22.554983,113.9447,0 days 00:34:52,1,-1,22.554983,113.9447,12.83952694941602,4.122068127930318,22.037037589733043,0.5401182299597718,1,1,0,0.0161290322580645,0.0161290322580645,0.0,0,0.0,0.0,0.0,0
20,2019-07-24 07:01:04,2019-07-28 07:04:33,22.568153,113.879037,4 days 00:03:29,6,-1,22.568153,113.879037,7.529340764661433,4.1033049314061785,13.836957879496092,0.5187018169522388,0,0,0,0.0,0.0,0.0,0,0.0,1.0,10.739006441257311,0
20,2019-07-28 08:39:37,2019-07-28 15:01:31,22.665237,114.412595,0 days 06:21:54,6,-1,22.665237,114.412595,16.341167561636652,7.970423058262117,29.93993687410376,0.3704605774407534,1,3,10,0.0011627906976744,0.0034883720930232,0.0116279069767441,264,0.3069767441860465,0.3333333333333333,7.21134903068209,0
20,2019-07-28 15:19:48,2019-07-29 09:39:09,22.634815,114.41323,0 days 18:19:21,0,-1,22.634815,114.41323,6.671953629280872,5.224034109564109,18.738609632715,0.3266399636678977,0,0,2,0.0,0.0,0.0128205128205128,0,0.0,0.0,5.480143107042644,0
20,2019-07-30 10:00:39,2019-07-31 14:21:59,22.568987,113.895073,1 days 04:21:20,2,0,22.56868187804879,113.8951422764228,7.151577966443609,4.61792405910107,19.50620868061488,0.4270903199752378,0,0,2,0.0,0.0,0.0148148148148148,0,0.0,1.0,12.40266558176192,0
20,2019-08-02 08:59:59,2019-08-02 09:42:57,22.566993,113.856195,0 days 00:42:58,4,11,22.56727855555556,113.85592366666668,5.498207932138976,3.4660998691675444,12.432044803437629,0.4743499118201466,0,0,0,0.0,0.0,0.0,0,0.0,0.0,3.9477380922284175,0
20,2019-08-03 16:46:45,2019-08-03 17:42:53,22.637367,114.054953,0 days 00:56:08,5,-1,22.637367,114.054953,6.41842899236781,5.169724957303284,19.508103183471835,0.328434200787834,0,0,12,0.0,0.0,0.0579710144927536,0,0.0,0.6666666666666666,7.612108298342044,0
20,2019-08-03 18:37:46,2019-08-03 19:39:40,22.542367,114.094932,0 days 01:01:54,5,-1,22.542367,114.094932,8.488185645001117,5.81066225776325,22.66206529087752,0.3162298743249944,0,0,8,0.0,0.0,0.0156862745098039,1,0.0019607843137254,0.5,8.444410608589642,0
20,2019-08-03 20:32:46,2019-08-05 08:17:55,22.56704,113.856448,1 days 11:45:09,0,11,22.56727855555556,113.85592366666668,12.389086658161323,6.660744085730612,24.39917438245145,0.3290756816089245,0,1,4,0.0,0.0020242914979757,0.0080971659919028,18,0.0364372469635627,0.0,5.494963053628202,0
