userid,checkin_time,lat,lon,speed,direction,acceleration
541,2019-11-23 11:59:46,22.664199,113.819844,0.0,169.26347767923733,2.17889450842258
541,2019-11-23 11:59:48,22.664126,113.819859,4.357789016845159,146.74877252427973,0.7902052178611214
541,2019-11-23 11:59:49,22.664088,113.819886,5.147994234706281,108.60722298602388,0.8249300324120465
541,2019-11-23 11:59:51,22.664056,113.819989,6.797854299530374,89.22388663430007,1.0142092438052963
541,2019-11-23 11:59:53,22.664058,113.820149,8.826272787140967,88.0999513363895,1.8658412977371075
541,2019-11-23 11:59:54,22.664061,113.820247,10.692114084878074,84.9331047766666,0.967208041354132
541,2019-11-23 11:59:55,22.66407,113.820357,11.659322126232206,89.46930539863803,0.6541931195808353
541,2019-11-23 11:59:56,22.664071,113.820474,12.313515245813042,89.48893457524963,0.4101827602060837
541,2019-11-23 11:59:58,22.664073,113.820717,13.133880766225207,90.46157690026098,0.0856101463308336
541,2019-11-23 12:00:00,22.664071,113.820986,13.305101058886876,87.93119612846249,-1.018238126073946
541,2019-11-23 12:00:01,22.664075,113.821106,12.28686293281293,87.9225246919155,0.2404500369553925
541,2019-11-23 12:00:03,22.664083,113.821345,12.767763006723715,89.1894004714249,0.0404700236259228
541,2019-11-23 12:00:06,22.664088,113.821728,12.889173077601484,88.98633748544745,-0.1160898277451139
541,2019-11-23 12:00:08,22.664092,113.821973,12.656993422111256,89.00662878860561,0.3761741205420978
541,2019-11-23 12:00:09,22.664094,113.822098,13.033167542653354,89.02988059431931,0.0334899965338086
541,2019-11-23 12:00:11,22.664098000000006,113.822354,13.100147535720971,90.48886460473943,-0.6501047245255425
541,2019-11-23 12:00:12,22.664097,113.822481,12.450042811195429,90.2619374003387,-0.4615800232747267
541,2019-11-23 12:00:14,22.664096,113.822718,11.526882764645975,91.24159469796246,-2.2366601731805105
541,2019-11-23 12:00:15,22.664094,113.822818,9.290222591465463,92.29839578833554,-2.866353981204149
541,2019-11-23 12:00:16,22.664091,113.822899,6.423868610261316,110.93063415077836,-0.5152194008223128
541,2019-11-23 12:00:18,22.664055,113.823001,5.39342980861669,149.26086841766346,0.9458121898132495
541,2019-11-23 12:00:19,22.66401,113.82303,6.33924199842994,175.24385536376712,0.562037393304669
541,2019-11-23 12:00:21,22.663888,113.823041,7.463316785039278,195.66024223670823,1.898445817375257
541,2019-11-23 12:00:22,22.663809,113.823017,9.361762602414537,184.6277664133327,-0.0166693783320566
541,2019-11-23 12:00:24,22.663638,113.823002,9.328423845750422,183.30081789358732,-0.815544101989019
541,2019-11-23 12:00:25,22.663558,113.822997,8.512879743761403,190.88215342298184,-1.1436848041811611
541,2019-11-23 12:00:26,22.663486,113.822982,7.369194939580241,196.2464156969212,-2.8872828982308354
541,2019-11-23 12:00:27,22.663429,113.82296399999998,4.481912041349406,196.55026099314748,-0.6847255211380807
541,2019-11-23 12:00:29,22.66337,113.822945,3.1124609990732446,191.84462223054,-0.2412946121488417
541,2019-11-23 12:00:30,22.663348000000006,113.82294,2.871166386924403,196.52085437665085,0.8181780145166155
541,2019-11-23 12:00:31,22.66332,113.822931,3.6893444014410175,194.37703803187432,1.0792803124089598
541,2019-11-23 12:00:32,22.663284,113.822921,4.768624713849978,193.41296477032608,0.4250300411081515
541,2019-11-23 12:00:34,22.663195,113.822898,5.618684796066281,190.0809747978432,0.6678191593977192
541,2019-11-23 12:00:36,22.663086,113.822877,6.95432311486172,188.36881483826497,0.515380332502362
541,2019-11-23 12:00:38,22.662948,113.822855,7.985083779866444,189.0874788086157,0.4224884579420029
541,2019-11-23 12:00:39,22.662873,113.822842,8.407572237808447,191.283592734208,0.0675621555418031
541,2019-11-23 12:00:41,22.662725,113.82281,8.542696548892053,191.37166560649624,0.5205375290268659
541,2019-11-23 12:00:42,22.662647,113.822793,9.06323407791892,192.60036238473813,0.1785116731653815
541,2019-11-23 12:00:44,22.662486,113.822754,9.420257424249682,195.0640442688909,0.3758682598411376
541,2019-11-23 12:00:46,22.662318,113.822705,10.171993943931955,190.5108595384009,0.3572826349981719
541,2019-11-23 12:00:48,22.662129,113.822667,10.8865592139283,187.1721505450399,0.0753454465522729
541,2019-11-23 12:00:50,22.661931,113.82264,11.037250107032849,189.1867280235427,-0.1766291971840576
541,2019-11-23 12:00:51,22.661834,113.822623,10.86062090984879,192.0626694155809,-0.4264118666642744
541,2019-11-23 12:00:52,22.661739,113.822601,10.434209043184516,193.89886171287324,-0.0580365264900519
