user_id,trips_per_month,ratio_stay_time_in_home,trip_length,rg_time,rg_quantity,shopping,recreation,restaurant,ratio_of_uninterested_trips,rg4/rg_quantity,k_quantity,random_entropy,location_entropy,OD_entropy,sequence_entropy,distance_from_home_entropy,speed_std_mean,speed_mean_std,speed_std_max,acceleration_std_max,harsh_shift_ratio_std,harsh_steering_ratio_std,harsh_shift_ratio_mean,harsh_steering_ratio_mean,speed_mean,speed_max,over_speed_ratio,over_speed_quantity,junction_over_speed,junction_speed_mean,day_entropy,datetime_entropy
20.0,19.659574468085108,0.33716996020077883,7.44659803761655,6.45666492957694,9.541931933322441,0.0011459805269790051,0.007263914500384541,0.03489746557684645,0.3051948051948052,0.29806772664392417,10.0,4.589000665170366,3.5370124495659727,5.132911128103061,3.177116140693449,2.833215616271798,4.7351730671360945,2.5573208371252742,9.729846190985786,0.6440962470052856,0.005701401031667016,0.017560410497519798,0.003548679179245148,0.025889628554985177,7.429670529953029,18.007447297193544,0.011890471057120417,6.175324675324675,0.22050667586381872,5.498235768457934,3.4534147260881376,5.156323080043719
