userid,checkin_time,lat,lon,speed,direction,acceleration
320,2019-08-19 19:52:58,22.700948,114.105482,0.0,348.5907290397826,4.573304211196652
320,2019-08-19 19:52:59,22.70098,114.105475,4.573304211196652,243.9362927826133,0.955174185013683
320,2019-08-19 19:53:00,22.700943,114.105393,5.528478396210335,317.3074879134413,-1.4754970335278426
320,2019-08-19 19:53:01,22.700968,114.105368,4.052981362682492,279.36674623957293,0.8097648547947252
320,2019-08-19 19:53:02,22.700975,114.105322,4.862746217477217,282.9872002565311,0.6534176043602118
320,2019-08-19 19:53:03,22.700985,114.105275,5.516163821837429,270.0000115788501,-0.6446014892194434
320,2019-08-19 19:53:04,22.700985,114.105215,4.8715623326179855,315.3334894150331,-0.6053928263700676
320,2019-08-19 19:53:05,22.701013,114.105185,4.266169506247918,316.26773223441506,0.091876692833499
320,2019-08-19 19:53:06,22.70104,114.105157,4.358046199081417,298.45713343644684,1.1645969835309868
320,2019-08-19 19:53:07,22.70106,114.105117,5.522643182612404,271.9102940330416,1.146033362177036
320,2019-08-19 19:53:08,22.701062,114.105052,6.66867654478944,270.0000125419675,0.2365405911317362
320,2019-08-19 19:53:09,22.701062,114.104987,6.905217135921176,259.3240613118944,-0.0692316548870222
320,2019-08-19 19:53:10,22.70105,114.104918,6.835985481034154,265.08297938636235,-0.93759127604827
320,2019-08-19 19:53:11,22.701045,114.104855,5.898394204985884,275.95036678602577,-0.409369817575083
320,2019-08-19 19:53:12,22.70105,114.104803,5.489024387410801,274.01888102162354,0.1130929853096067
320,2019-08-19 19:53:14,22.701057,114.104695,5.715210358030014,281.6171003630993,0.6071063429359116
320,2019-08-19 19:53:15,22.701068,114.104637,6.322316700965926,284.6950173180094,-0.0093957000996729
320,2019-08-19 19:53:16,22.701083,114.104575,6.312921000866253,284.9085705706668,-0.7967614845228255
320,2019-08-19 19:53:17,22.701097,114.104518,5.516159516343428,265.0438340600674,-0.0722783081357976
320,2019-08-19 19:53:18,22.701093,114.104468,5.44388120820763,268.8910925592984,0.6338653676138462
320,2019-08-19 19:53:19,22.701092000000006,114.104412,6.077746575821476,261.0577747103073,-0.0398001584238549
320,2019-08-19 19:53:20,22.701083,114.10435,6.037946417397621,266.6162860313808,-0.5964998492229503
320,2019-08-19 19:53:21,22.70108,114.104295,5.441446568174671,290.2314444772588,-0.5667831878946012
320,2019-08-19 19:53:22,22.701097,114.104245,4.87466338028007,277.35308399234395,-0.8092507381805651
320,2019-08-19 19:53:23,22.701102,114.104203,4.0654126420995045,283.5435834992569,-0.4030597843025401
320,2019-08-19 19:53:24,22.70111,114.104167,3.662352857796965,279.05721199738935,-0.3748147306953364
320,2019-08-19 19:53:25,22.701115,114.104133,3.287538127101628,291.1631156496945,-0.0026718415388544
320,2019-08-19 19:53:26,22.701125,114.104105,3.284866285562773,284.72341554407353,0.7193964652909646
320,2019-08-19 19:53:27,22.701133,114.104072,4.004262750853738,287.2081361355288,0.7403513762922289
320,2019-08-19 19:53:28,22.701145,114.10403,4.744614127145967,292.2691940660778,0.5975595239394789
320,2019-08-19 19:53:29,22.701162,114.103985,5.342173651085446,290.56721783344966,0.4101645293628966
320,2019-08-19 19:53:30,22.70118,114.103933,5.752338180448342,284.3707668800985,-0.0970815275963499
320,2019-08-19 19:53:31,22.701193,114.103878,5.6552566528519925,287.68314164338096,0.2159463355740971
320,2019-08-19 19:53:32,22.701208,114.103827,5.87120298842609,290.82394067927646,-0.0959026091830299
320,2019-08-19 19:53:33,22.701228,114.10377,5.77530037924306,300.0330949592551,-0.4743756890909179
320,2019-08-19 19:53:34,22.701252,114.103725,5.300924690152142,303.24194031218326,0.2438447578385725
320,2019-08-19 19:53:35,22.701278,114.103682,5.544769447990714,333.5190879083099,0.2105728820943957
320,2019-08-19 19:53:36,22.701328,114.103655,5.75534233008511,337.2501714520246,-0.0714573307856891
320,2019-08-19 19:53:37,22.701372,114.103635,5.683884999299421,345.36714234046286,1.462024652577277
320,2019-08-19 19:53:38,22.701425,114.10362,7.145909651876698,326.6171730567696,0.7753503909480468
320,2019-08-19 19:53:39,22.701488,114.103575,7.921260042824745,340.1827467280044,-0.4177433382119027
320,2019-08-19 19:53:40,22.701552,114.10355,7.503516704612842,345.66921636693155,0.342520894803255
320,2019-08-19 19:53:41,22.701617,114.103532,7.846037599416097,349.96688767831733,0.3521765543074862
320,2019-08-19 19:53:42,22.70169,114.103518,8.198214153723583,341.764310515313,-0.7407002249615973
320,2019-08-19 19:53:43,22.70176,114.103493,7.457513928761986,330.12681685366704,-0.2926888397119018
320,2019-08-19 19:53:44,22.701813,114.10346,7.164825089050084,350.885188515794,2.437607587705984
320,2019-08-19 19:53:45,22.701882,114.103448,9.602432676756068,357.43585045601986,1.5246280244010446
320,2019-08-19 19:53:46,22.701985,114.103443,11.127060701157111,358.3656989865803,-0.3844991757872726
320,2019-08-19 19:53:47,22.702082,114.10344,10.74256152536984,356.1516631821975,-0.8329309011651826
320,2019-08-19 19:53:48,22.702178,114.103433,9.909630624204658,358.06695328480635,-0.5047043223981635
320,2019-08-19 19:53:49,22.70226,114.10343,9.404926301806494,356.9651039983416,0.3381392791692121
320,2019-08-19 19:53:50,22.702347,114.103425,9.743065580975706,356.99952999036987,0.5608635581013388
320,2019-08-19 19:53:51,22.702435,114.10342,10.303929139077043,356.19122921315653,0.5648395899562306
320,2019-08-19 19:53:52,22.702532,114.103413,10.868768729033276,355.693310900316,-0.4990615644736831
320,2019-08-19 19:53:53,22.70263,114.103405,10.369707164559593,355.8030291949136,-0.506393397486379
